text,pnum,x0,y0,x1,y1,y
"ANO XLVIII EDIÇÃO No- 15
BRASÍLIA - DF, TERÇA-FEIRA, 22 DE JANEIRO DE 2019",0,144.84640502929688,190.43650817871094,662.7528686523438,208.86129760742188,False
"Este documento pode ser verificado no endereço eletrônico h t t p : / / w w w. i n . g o v. b r / a u t e n t i c i d a d e . h t m l
pelo código 50012019012200001
Documento assinado digitalmente conforme MP nº 2.200-2 de 24/08/2001, que institui a
Infraestrutura de Chaves Públicas Brasileira - ICP-Brasil.",0,56.558467864990234,881.2556762695312,764.9693603515625,898.0530395507812,False
"SUMÁRIO
SEÇÃO I
PÁG.
SEÇÃO II
PÁG.
SEÇÃO III
PÁG.",0,141.144287109375,225.28408813476562,401.49853515625,245.631591796875,False
"Secretaria de Estado de Fazenda, Planejamento, Orçamento e
Gestão .................................................................................................... .",0,56.70294189453125,302.8138732910156,283.37957763671875,319.6102294921875,False
"Secretaria de Estado de Agricultura, Abastecimento e
desenvolvimento Rural.......................................................................... .
6 16",0,56.703033447265625,372.2585754394531,386.89788818359375,389.054931640625,False
"DECRETO Nº 39.635, DE 21 DE JANEIRO DE 2019
Institui o Conselho Permanente de Políticas Públicas e Gestão Governamental do Distrito Federal e dá
outras providências.
O GOVERNADOR DO DISTRITO FEDERAL, no uso das atribuições que lhe confere os incisos VII, X
e XXVI do art. 100 da Lei Orgânica do Distrito Federal, DECRETA:
CAPÍTULO I
DAS DISPOSIÇÕES PRELIMINARES
Art. 1º Fica instituído o Conselho Permanente de Políticas Públicas e Gestão Governamental do Distrito
Federal - CPPGG/DF, órgão de assessoramento direto do Governador do Distrito Federal.
Art. 2º A estrutura e as competências do CPPGG/DF ficam definidas na forma deste Decreto.
CAPÍTULO II
DAS COMPETÊNCIAS
Art. 3º Ao CPPGG/DF compete:
I - assessorar o Governador do Distrito Federal na formulação de políticas públicas;
II - acompanhar a implantação das políticas públicas e a execução dos programas, projetos e ações do
Governo, podendo inclusive coordená-los;
III - debater, orientar e apreciar reformas estruturantes;
IV - sugerir e propor a elaboração de normas;
V - sugerir e propor a elaboração de estudos e projetos voltados ao aprimoramento da gestão e ao
desenvolvimento do Distrito Federal;
VI - organizar, promover e acompanhar debates acerca das medidas necessárias para a promoção do
Distrito Federal;
VII - mediar o diálogo entre as diversas representações do Governo e da sociedade civil; e
VIII - debater as questões relevantes para a estabilidade das instituições do Distrito Federal.",0,56.69195556640625,677.3263549804688,404.0516357421875,869.4653930664062,False
"CAPÍTULO III
DA COMPOSIÇÃO
Art. 4º O CPPGG/DF será presidido pelo Governador do Distrito Federal e será integrado pelo:
I - Secretário de Estado Chefe da Casa Civil do Distrito Federal–
II - Secretário de Estado de Fazenda, Planejamento, Orçamento e Gestão do Distrito Federal;
III - Secretário de Estado de Comunicação do Distrito Federal;
IV - Secretário de Estado Desenvolvimento Econômico do Distrito Federal;
V - Procurador-Geral do Distrito Federal;
VI - cinco lideranças de reconhecida representatividade em diferentes setores da sociedade, designadas por
ato formal do Governador do Distrito Federal, pelo período de um ano, com recondução facultativa.
§ 1º Sempre que necessário, caberá ao Vice-Governador do Distrito Federal substituir o Governador do
Distrito Federal.
§ 2º Na hipótese do § 1º, recairá sobre o Vice-Governador do Distrito Federal o exercício das competências
do Governador do Distrito Federal previstas neste Decreto.
§ 3º Os demais Secretários de Estado e os Presidentes e Diretores-Gerais dos órgãos e entidades da
Administração Pública Distrital poderão ser convocados, sempre que as questões em pauta tiverem relação
as suas respectivas funções e atividades.
§ 4º Personalidades e representantes de órgãos e entidades públicas e privadas poderão ser convidados a
participar das reuniões do CPPGG/DF, a critério do Governador
do Distrito Federal ou do
SecretárioExecutivo.
Art. 5º Os Conselheiros podem representar o CPPGG/DF em eventos e viagens nacionais ou
internacionais.
Art. 6º A participação no CPPGG/DF será considerada de relevante serviço prestado à sociedade, com
certificado de participação aos interessados, e não será remunerada.
Art. 7º Os Conselheiros do CPPGG/DF advindos da sociedade civil perderão o mandato por decisão de
dois terços dos Conselheiros, pela prática de ato incompatível com a função.
Parágrafo único. Os Conselheiros que perderem o mandato ou renunciarem a ele serão substituídos por um
novo Conselheiro, pelo período remanescente do mandato original.
CAPÍTULO IV
DO FUNCIONAMENTO
Seção I
Das disposições gerais
Art. 8º O CPPGG/DF atuará em composição plenária.
Art. 9º Ao Pleno do CPPGG/DF, composto pela totalidade dos Conselheiros, compete:
I - deliberar sobre as proposições que lhe forem apresentadas;
II - aprovar as atas de suas reuniões.
Art. 10. O Governador do Distrito Federal escolherá, dentre os Conselheiros, o Secretário-Executivo do
C P P G G / D F.
§ 1º As atividades de secretaria e suporte ao funcionamento do CPPGG/DF serão realizadas pela estrutura
administrativa do Gabinete do Governador.
§ 2º O Secretário-Executivo do CPPGG/DF poderá requisitar, em caráter transitório, servidores dos
diversos órgãos da Administração Pública Distrital, necessários ao desempenho das atividades do
Conselho, sem prejuízo para o servidor.
Seção II
Da Presidência
Art. 11. Ao Governador do Distrito Federal, na condição de Presidente do CPPGG/DF, compete:
I - convocar e presidir as reuniões ordinárias e extraordinárias do Pleno;
II - aprovar a pauta das reuniões do Pleno;
III - decidir sobre as questões de ordem formuladas pelo Pleno.
Seção III
Da Secretaria-Executiva
Art. 12. Ao Secretário-Executivo compete:
I - assessorar o Presidente no exercício de suas atribuições;
II - coordenar o programa de governo SOS DF, nas suas diversas áreas;
III - convocar, por solicitação do Governador do Distrito Federal, as reuniões ordinárias e extraordinárias
do Pleno;
IV - presidir, por solicitação do Governador do Distrito Federal, as reuniões do Pleno;
V - realizar outras atividades executivas ou de representação designadas pelo Presidente; e
VI - elaborar a pauta e lavrar a ata das reuniões do Pleno.
Seção IV
Das Reuniões
Art. 13. O Pleno do CPPGG/DF se reunirá ordinariamente uma vez por mês, com o comparecimento da
maioria dos Conselheiros.
Parágrafo único. Reuniões não deliberativas poderão ser convocadas, a qualquer tempo, pelo Presidente ou
pelo Secretário-Executivo.
Art. 14. A pauta das reuniões do Pleno será definida pelo Secretário Executivo e será submetida à decisão
do Presidente.
Art. 15. No início dos trabalhos, o Pleno deverá:
I - aprovar a ata da reunião anterior–e
II - deliberar sobre os pedidos de aditamento de pauta.
§ 1º A proposta justificada de aditamento da pauta deverá ser encaminhada ao SecretárioExecutivo até dois
dias úteis antes das reuniões.
§ 2º O aditamento da pauta será decidido pelo Pleno no início das reuniões.
Art. 16. Concluída a fase de discussão, a matéria será submetida à discussão e deliberação do Pleno.
Parágrafo único. O Pleno formalizará as decisões mediante acordos, que serão encaminhados ao
Governador do Distrito Federal.
Art. 17. Esgotada a pauta, será declarada encerrada a reunião.",0,418.1086120605469,220.48458862304688,765.488037109375,874.6270141601562,False
"PÁGINA 2
Nº 15, terça-feira, 22 de janeiro de 2019
Diário Oficial do Distrito Federal",1,56.66706848144531,55.11705017089844,765.406005859375,70.56302642822266,False
"Este documento pode ser verificado no endereço eletrônico h t t p : / / w w w. i n . g o v. b r / a u t e n t i c i d a d e . h t m l
pelo código 50012019012200002
Documento assinado digitalmente conforme MP nº 2.200-2 de 24/08/2001, que institui a
Infraestrutura de Chaves Públicas Brasileira - ICP-Brasil.",1,56.558467864990234,881.2556762695312,764.9693603515625,898.0530395507812,False
"CAPÍTULO V
DAS DISPOSIÇÕES FINAIS
Art. 18. O CPPGG/DF poderá requisitar de órgãos e entidades públicas as informações e estudos que se
fizerem necessários ao exercício de suas atribuições.
Art. 19. As dúvidas e os casos omissos deste Decreto serão resolvidos pelo Governador do Distrito Federal
ou pelo Secretário-Executivo.
Art. 20. Este Decreto entra em vigor na data de sua publicação.
Brasília, 21 de janeiro de 2019
131º da República e 59º de Brasília
IBANEIS ROCHA",1,56.691986083984375,80.32613372802734,404.0596618652344,158.08990478515625,False
