text,pnum,x0,y0,x1,y1,y
"Atos do Poder Legislativo 1 6
Atos do Poder Executivo 1 6
Vice-Governadoria
Casa Militar
Secretaria de Governo 1 7
Secretaria de Gestão Administrativa 7
Secretaria de Fazenda e Planejamento 2 8 14
Secretaria de Educação 9 15
Secretaria de Saúde 9
Secretaria de Ação Social 11
Secretaria de Infra-Estrutura e Obras 4 15
Secretaria de Agricultura, Pecuária e Abastecimento 4
Secretaria de Transportes
Secretaria de Segurança Pública 17
Corpo de Bombeiros Militar do Distrito Federal 17
Polícia Civil do Distrito Federal 12 17
Polícia Militar do Distrito Federal 12
Secretaria de Cultura 12 17
Secretaria de Desenvolvimento
Econômico, Ciência e Tecnologia 12
Secretaria de Comunicação Social
Secretaria de Meio Ambiente e Recursos Hidrícos 18
Secretaria de Desenvolvimento Urbano e Habitação
Secretaria de Articulação para o
Desenvolvimento do Entorno
Secretaria de Assuntos Fundiários 18
Secretaria de Esporte e Lazer 4
Secretaria de Trabalho e Direitos Humanos 19
Secretaria de Solidariedade
Secretaria de Coordenação das Administrações Regionais 5 13 19
Procuradoria Geral do Distrito Federal 20
Tribunal de Contas do Distrito Federal
Ineditoriais 20",0,34.079986572265625,247.5275115966797,351.1199951171875,642.4129638671875,False
"LEI Nº 2.802, DE 24 DE OUTUBRO DE 2001
(Autores do Projeto: Deputados Distritais Edimar Pireneus, José Tatico, Nijed Zakhour,
João de Deus e Aguinaldo de Jesus)",0,47.519996643066406,722.7275390625,348.8841247558594,757.6129760742188,False
"Orgânica do Distrito Federal, a seguinte Lei, oriunda de Projeto vetado pelo Governador do Distrito
Federal e mantido pela Câmara Legislativa do Distrito Federal:",0,28.319992065429688,807.20751953125,368.6114807128906,830.0929565429688,False
"Art. 1° Fica vedada a abertura do comércio aos domingos e feriados, no âmbito do Distrito Federal.
Parágrafo único. Excluem-se do disposto no caput o comércio de bares, restaurantes, drogarias ou",0,28.319992065429688,843.6875,368.996826171875,866.5729370117188,False
"Art. 2° O Governo do Distrito Federal designará, quando da sua regulamentação, os órgãos fiscaliza-
dores do disposto nesta Lei.",0,396.96002197265625,245.6074676513672,736.8129272460938,268.492919921875,False
"Brasília, 26   de outubro de 2001
Deputado GIM ARGELLO",0,511.20001220703125,329.60748291015625,622.9876098632812,352.492919921875,False
"O GOVERNADOR DO DISTRITO FEDERAL, no uso das atribuições que lhe confere o inciso VII do
art. 100 da Lei Orgânica do Distrito Federal, DECRETA:",0,396.9599914550781,470.72747802734375,736.8914794921875,493.6129150390625,False
"Art. 1º Fica prorrogado, excepcionalmente, para até o dia 31 do mes de outubro de 2001, o prazo de
que trata o art. 74 do Decreto nº 18.955, de 22 de dezembro de 1997, relativamente aos fatos geradores
ocorridos no mes de setembro de 2001, praticados pelas empresas fornecedoras de energia elétrica.",0,396.9599914550781,506.72747802734375,737.2850952148438,541.6129150390625,False
"Art. 2º Este decreto entra em vigor na data de sua publicação, surtindo efeitos a partir de 26 de
outubro de 2001.",0,396.9599914550781,554.7274780273438,736.6691284179688,577.6129150390625,False
"Brasília, 26 de outubro de 2001.
113º da República e 42º de Brasília
JOAQUIM DOMINGOS RORIZ",0,504.9599609375,614.7274780273438,629.4781494140625,650.1024780273438,False
"DESPACHO DO SECRETÁRIO
Em 22 de outubro de 2001",0,511.6799621582031,718.407470703125,622.1309204101562,740.8129272460938,False
"PROCESSO :  010.000.007/2001
INTERESSADO :  TELEBRASILIA CELULAR S.A
ASSUNTO :  SERVIÇO DE TELEFONIA CELULAR",0,396.9599609375,752.4874877929688,624.1666259765625,785.9329223632812,False
"Em cumprimento ao disposto no artigo 26, da Lei Federal n. º 8.666, de 21 de junho de 1993, RATIFICO
a inexigibilidade de licitação, com fulcro no caput do artigo 25, do citado Diploma Legal, conforme Nota
de Empenho n.º 01502/2001-SEG, emitida a favor de TELEBRASILIA CELULAR S.A, referente a
despesas com telefonia celular da Secretaria de Governo e órgãos vinculados, durante o corrente exercício.",0,396.9599609375,797.6074829101562,738.2186279296875,843.0529174804688,False
"                                     Diário Oficial do Distrito Federal
PÁGINA   2
Nº 208, segunda-feira, 29 de outubro de 2001",1,28.319992065429688,31.09420394897461,736.9033813476562,52.483970642089844,False
"WELIGTON LUIZ MORAES
Secretário de Comunicação Social",1,515.0400390625,807.1057739257812,653.6822509765625,832.67724609375,False
"LUIZ GONZAGA DE NEGREIROS
Diretor da Diretoria de Divulgação",1,514.0799560546875,836.3857421875,655.3890380859375,861.957275390625,False
"Redação e Administração:
Anexo do Palácio do Buriti, Sala 111, Térreo.
CEP: 70075-900, Brasília - DF
Telefones: (0XX61) 321-6736 – 223-6848 – 323-9012
Editoração e impressão: COMUNIDADE EDITORA",1,98.87994384765625,805.2764892578125,319.13800048828125,867.2372436523438,False
