text,pnum,x0,y0,x1,y1,y
"Secretaria de Estado de Proteção da Ordem 
Urbanística - DF LEGAL.......................................... 37",0,42.0,332.7305908203125,275.45599365234375,349.96978759765625,False
"Secretaria de Estado de Agricultura, Abastecimento e 
Desenvolvimento Rural.......................................... 11 24 38",0,42.0,363.2336120605469,275.45599365234375,380.4718017578125,False
"Secretaria de Estado de Ciência, Tecnologia e 
Inovação..................................................................... 46",0,42.0,382.568603515625,275.45599365234375,399.8067932128906,False
"Secretaria de Estado de Cultura e Economia 
Criativa....................................................................... 13 46",0,42.0,401.9035949707031,275.45599365234375,419.14178466796875,False
"Secretaria de Estado de Desenvolvimento 
Econômico.................................................................. 13 24 50",0,42.0,421.23858642578125,275.45599365234375,438.476806640625,False
"Secretaria de Estado de Desenvolvimento Urbano e 
Habitação.................................................................... 25 52",0,42.0,451.7406005859375,275.45599365234375,468.97979736328125,False
"FUNDO DE ASSISTÊNCIA À SAÚDE DOS DEPUTADOS 
DISTRITAIS E SERVIDORES DA CÂMARA LEGISLATIVA",0,58.78900146484375,613.534423828125,270.8327941894531,633.3831787109375,False
"Com base no Decreto 32.598/2010, artigos 86 a 88 e consoante às instruções contidas nos 
autos, reconhecemos a dívida por exercícios anteriores e, em decorrência, autorizamos a 
emissão da Nota de Empenho, da Nota de Liquidação e da Ordem Bancária nos valores 
abaixo especificados à conta do elemento de despesa 339092.",0,42.0,664.8836059570312,292.4150695800781,700.684814453125,False
"PROCESSO: 00001-00014311/2019-46 – Interessado: COOPANEST- COOPERATIVA 
DOS MÉDICOS ANESTESIOLOGISTAS DO DF, valor R$ 1.263,08 (um mil duzentos e 
sessenta e três reais e oito centavos), referente à nota fiscal nº 17986.",0,42.0,702.0236206054688,292.4270324707031,728.9148559570312,False
"PROCESSO: 00001-00014553/2019-30 – Interessado: INSTITUTO DO CORAÇÃO DE 
TAGUATINGA LTDA, valor R$ 445,00 (quatrocentos e quarenta e cinco reais) , 
referente à nota fiscal nº 3572.",0,42.0,730.2536010742188,292.40045166015625,757.1448364257812,False
"TAGUATINGA LTDA, valor R$ 240,00 (duzentos e quarenta reais) , referente à nota 
fiscal nº 3571.
PROCESSO:00001-00014684/2019-17  –  Interessado:  INBOL-  INSTITUTO ",0,308.8349914550781,187.54559326171875,559.1690063476562,214.43679809570312,False
"BRASILIENSE DE OLHOS, valor R$ 3.873,14 (três mil oitocentos e setenta e três reais e 
quatorze centavos) , referente à nota fiscal nº 20851.
PROCESSO:00001-00014682/2019-28  –  Interessado:  INBOL-  INSTITUTO ",0,308.8349914550781,214.27557373046875,559.2592163085938,241.16677856445312,False
"BRASILIENSE DE OLHOS, valor R$ 286,05 (duzentos e oitenta e seis reais e cinco 
centavos) , referente à nota fiscal nº 20850.
PROCESSO:00001-00000242/2020-27  –  Interessado:  INBOL-  INSTITUTO ",0,308.8349914550781,241.005615234375,559.1557006835938,267.8968200683594,False
"BRASILIENSE DE OLHOS, valor R$ 647,22 (seiscentos e quarenta e sete reais e vinte e 
dois centavos) , referente à nota fiscal nº 20969.
PROCESSO:00001-00000241/2020-82  –  Interessado:  INBOL-  INSTITUTO ",0,308.8349914550781,267.735595703125,559.2408447265625,294.6268005371094,False
"BRASILIENSE DE OLHOS, valor R$ 286,05 (duzentos e oitenta e seis reais e cinco 
centavos) , referente à nota fiscal nº 20968.
PROCESSO:00001-00008597/2020-64  –  Interessado:  INBOL-  INSTITUTO ",0,308.8349914550781,294.4656066894531,559.1557006835938,321.3568115234375,False
"BRASILIENSE DE OLHOS, valor R$ 675,60 (seiscentos e setenta e cinco reais e 
sessenta centavos) , referente à nota fiscal nº 21232.
PROCESSO:00001-00010939/2019-72  –  Interessado:  INBOL-  INSTITUTO ",0,308.8349914550781,321.1955871582031,559.0855712890625,348.0867919921875,False
"BRASILIENSE DE OLHOS, valor R$ 1.757,08 (um mil setecentos e cinquenta e sete 
reais e oito centavos) , referente à nota fiscal nº 20744.
PROCESSO:00001-00014640/2019-97  –  Interessado:  INBOL-  INSTITUTO ",0,308.8349914550781,347.92559814453125,559.1716918945312,374.8168029785156,False
"BRASILIENSE DE OLHOS, valor R$ 1.220,89 (um mil duzentos e vinte reais e oitenta e 
nove centavos) , referente à nota fiscal nº 20849.
PROCESSO:00001-00010914/2019-79  –  Interessado:  HOB-  HOSPITAL ",0,308.8349914550781,374.6556091308594,559.2545776367188,401.5467834472656,False
"OFTALMOLÓGICO DE BRASILIA LTDA, valor R$ 5.287,16 (cinco mil duzentos e 
oitenta e sete reais e dezesseis centavos) , referente à nota fiscal nº 7719.
PROCESSO:00001-00010918/2019-57  –  Interessado:  HOB-  HOSPITAL ",0,308.8349914550781,401.3855895996094,559.178466796875,428.27679443359375,False
"OFTALMOLÓGICO DE BRASILIA LTDA, valor R$ 9.204,39 (nove mil duzentos e 
quatro reais e trinta e nove centavos) , referente à nota fiscal nº 7716.
PROCESSO:00001-00010886/2019-90  –  Interessado:  HOB-  HOSPITAL ",0,308.8349914550781,428.1156005859375,559.1688842773438,455.0068054199219,False
"OFTALMOLÓGICO DE BRASILIA LTDA, valor R$ 9.391,02 (nove mil trezentos e 
noventa e um reais e dois centavos) , referente à nota fiscal nº 7718.
PROCESSO:00001-00010886/2019-90  –  Interessado:  HOB-  HOSPITAL ",0,308.8349914550781,454.8456115722656,559.1727905273438,481.7367858886719,False
"OFTALMOLÓGICO DE BRASILIA LTDA, valor R$ 7.486,65 (sete mil quatrocentos e 
oitenta e seis reais e sessenta e cinco centavos) , referente à nota fiscal nº 7717.
PROCESSO:00001-00010886/2019-90  –  Interessado:  HOB-  HOSPITAL ",0,308.8349914550781,481.5755920410156,559.2277221679688,508.466796875,False
"OFTALMOLÓGICO DE BRASILIA LTDA, valor R$ 7.978,39 (sete mil novecentos e 
setenta e oito reais e trinta e nove centavos) , referente à nota fiscal nº 7720.
PROCESSO:00001-00010886/2019-90  –  Interessado:  HOB-  HOSPITAL ",0,308.8349914550781,508.30560302734375,559.1929321289062,535.1968383789062,False
"OFTALMOLÓGICO DE BRASILIA LTDA, valor R$ 4.749,16 (sete mil novecentos e 
setenta e oito reais e trinta e nove centavos) , referente à nota fiscal nº 7715.
PROCESSO:00001-00015625/2019-66 – Interessado: CLÍNICA DE MAMOGRAFIA DE 
BRASILIA, valor R$ 1.776,68 (um mil setecentos e setenta e seis reais e sessenta e oito 
centavos) , referente à nota fiscal nº 13.444",0,308.8349914550781,535.03564453125,559.263916015625,579.746826171875,False
"Com base no Decreto 32.598/2010, artigos 86 a 88 e consoante às instruções contidas nos 
autos, reconhecemos a dívida por exercícios anteriores e, em decorrência, autorizamos a 
emissão da Nota de Empenho, da Nota de Liquidação e da Ordem Bancária nos valores 
abaixo especificados à conta do elemento de despesa 339092.
PROCESSO: 00001-00001417/2020-13 – Interessado: INDOOR ASSISTÊNCIA 
MEDICA DE EXCELÊNCIA. valor R$ 18.674,72 (dezoito mil seiscentos e setenta e 
quatro reais e setenta e dois centavos) , referente à nota fiscal nº 256.
PROCESSO: 001-000172/2018 – Volume 122 – Interessado: HOSPITAL SANTA 
HELENA S/A., valor R$ 103.657,75 (cento e três mil seiscentos e cinquenta e sete reais e 
setenta e cinco centavos), referente à nota fiscal nº 58021.
PROCESSO: 001-000172/2018 – Volume 118 – Interessado: HOSPITAL SANTA 
HELENA S/A., valor R$ 75.014,13 (setenta e cinco mil quatorze reais e treze centavos) , 
referente à nota fiscal nº 58022
PROCESSO: 001-000172/2018 – Volume 125 – Interessado: HOSPITAL SANTA 
HELENA S/A., valor R$ 102.568,33 (cento e dois mil quinhentos e sessenta e oito reais e 
trinta e três centavos) ,referente à nota fiscal nº 58906",0,308.8349914550781,624.2255859375,559.25048828125,767.6968383789062,False
"Redação, Administração e Editoração: 
Anexo do Palácio do Buriti, Sala 102, Térreo. 
CEP: 70075-900, Brasília/DF. 
Telefones: (0XX61) 3961-4503 - 3961-4596 ",1,118.875,689.3812255859375,279.0047302246094,727.7382202148438,False
"PROCESSO: 001-000172/2018 – Volume 105 – Interessado: HOSPITAL SANTA 
HELENA S/A., valor R$ 61.533,81 (sessenta e um mil quinhentos e trinta e três reais e 
oitenta e um centavos), referente à nota fiscal nº 57255...
PROCESSO: 001-000172/2018 – Volume 68 – Interessado: HOSPITAL SANTA 
HELENA S/A., valor R$ 4.312,91 (quatro mil trezentos e doze reais e noventa e um 
centavos) , referente à nota fiscal nº 47169.
PROCESSO: 001-0000107/2018-1284 – Interessado: ASSOCIAÇÃO DOS MÉDICOS 
DE HOSPITAIS PRIVADOS DO DF AMHP/DF., valor R$ 8.512,80 (oito mil quinhentos 
e doze reais e oitenta centavos) , referente à nota fiscal nº 141210.",1,42.0,54.19061279296875,292.4219055175781,134.54177856445312,False
"Estabelece que bares, restaurantes e casas noturnas adotem medidas de auxílio à mulher 
que se sinta em situação de risco.
O GOVERNADOR DO DISTRITO FEDERAL, FAÇO SABER QUE A CÂMARA 
LEGISLATIVA DO DISTRITO FEDERAL DECRETA E EU SANCIONO A 
SEGUINTE LEI:
Art. 1º Ficam os bares, casas noturnas e restaurantes obrigados a adotar medidas para 
auxiliar as mulheres que se sintam em situação de risco nas dependências desses 
estabelecimentos, no Distrito Federal.
Art. 2º O auxílio à mulher deve ser prestado pelo estabelecimento mediante oferta de 
acompanhamento até o carro ou outro meio de transporte ou comunicação à polícia.
§ 1º Devem ser utilizados cartazes afixados preferencialmente nos banheiros femininos 
informando acerca da disponibilidade do estabelecimento de prestar auxílio à mulher que 
se sinta em situação de risco, os quais devem medir 297 por 420 milímetros e conter os 
seguintes dizeres: NÃO ESTÁ SE SENTINDO SEGURA? ESTE ESTABELECIMENTO 
PRESTA AUXÍLIO À MULHER QUE SE SINTA EM SITUAÇÃO DE RISCO. 
PROCURE A DIREÇÃO.
§ 2º Outros mecanismos que viabilizem a efetiva comunicação entre a mulher e o 
estabelecimento podem ser utilizados.
Art. 3º Os estabelecimentos previstos nesta Lei devem capacitar todos os seus 
funcionários para a aplicação das medidas previstas nesta Lei.
Art. 4º Esta Lei entra em vigor na data de sua publicação.",1,42.0,211.1585693359375,292.4137268066406,398.4298095703125,False
"Institui diretrizes gerais que possibilitam ao Poder Executivo contratar operação de crédito 
por antecipação de receita orçamentária no exercício de 2020 para minimizar efeitos 
fiscais da pandemia causada pelo vírus da COVID-19.
O GOVERNADOR DO DISTRITO FEDERAL, FAÇO SABER QUE A CÂMARA 
LEGISLATIVA DO DISTRITO FEDERAL DECRETA E EU SANCIONO A 
SEGUINTE LEI:
Art. 1º Esta Lei institui diretrizes gerais que possibilitam ao Poder Executivo contratar 
operação de crédito por antecipação de receita orçamentária, até o limite previsto no art. 
10 da Resolução do Senado Federal nº 43 de 2001, respeitadas as demais condições 
previstas na Resolução e na Lei Complementar federal nº 101, de 4 de maio de 2000.
§ 1º Os recursos de que trata o caput são destinados, exclusivamente, a: I – despesas 
obrigatórias de caráter continuado; II – combate e prevenção ao vírus da COVID-19; III – 
geração e manutenção do emprego e renda, em especial as medidas destinadas a 
microempresas, empresas de pequeno porte e microempreendedores individuais.
§ 2º Fica o Poder Executivo autorizado a dar como garantia ou contragarantia as quotas 
dos recursos arrecadados em 2020 à conta do Imposto sobre Operações Relativas à 
Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e",1,42.0,452.568603515625,292.4293212890625,607.1998291015625,False
"Intermunicipal e de Comunicação – ICMS.
§ 3º Fica o Poder Executivo autorizado, caso necessário, a suplementar os recursos 
destinados a pagamentos da operação de crédito.
Art. 2º A operação de antecipação de receita orçamentária é efetuada mediante abertura de 
crédito junto à instituição financeira vencedora em processo competitivo eletrônico 
promovido pelo Banco Central do Brasil. Parágrafo único. A operação não será autorizada 
se forem cobrados outros encargos que não a taxa de juros da operação, obrigatoriamente 
prefixada ou indexada à taxa básica financeira, ou à que vier a esta substituir.
Art. 3º Esta Lei entra em vigor na data de sua publicação.
Art. 4º Revogam-se as disposições em contrário.",1,308.8349914550781,54.19061279296875,559.2644653320312,143.45278930664062,False
"Transpõe dotações orçamentárias consignadas no vigente orçamento, no valor de R$ 
12.455.163,00 (doze milhões, quatrocentos e cinquenta e cinco mil, cento e sessenta e três 
reais).
O GOVERNADOR DO DISTRITO FEDERAL, no uso da atribuição que lhe confere o 
art. 100, VII, da Lei Orgânica do Distrito Federal, combinado com o art. 59, da Lei nº 
6.352, de 07 de agosto de 2019, com art. 6º da Lei nº 6.482, de 09 de janeiro de 2020, com 
o Decreto nº 39.610, de 01 de janeiro de 2019, e o que consta do processo 04012-
00001150/2020-87, DECRETA:
Art. 1º Ficam transpostas dotações orçamentárias da Secretaria de Estado de 
Desenvolvimento Social do Distrito Federal para a Secretaria de Estado de Trabalho do 
Distrito Federal, no valor de R$ 12.455.163,00 (doze milhões, quatrocentos e cinquenta e 
cinco mil, cento e sessenta e três reais) conforme anexos I, II e III.
Art. 2º Este Decreto entra em vigor na data de sua publicação.",1,308.8349914550781,204.2506103515625,559.2618408203125,320.2427978515625,False
"PÁGINA 2
Diário Oficial do Distrito Federal               
Nº 81, QUINTA-FEIRA, 30 DE ABRIL DE 2020",1,41.25,38.42848587036133,557.845947265625,53.065486907958984,False
"PÁGINA 3
Diário Oficial do Distrito Federal               
Nº 81, QUINTA-FEIRA, 30 DE ABRIL DE 2020",2,41.25,38.42848587036133,557.845947265625,53.065486907958984,False
"PÁGINA 4
Diário Oficial do Distrito Federal               
Nº 81, QUINTA-FEIRA, 30 DE ABRIL DE 2020",3,41.25,38.42848587036133,557.845947265625,53.065486907958984,False
"PÁGINA 5
Diário Oficial do Distrito Federal               
Nº 81, QUINTA-FEIRA, 30 DE ABRIL DE 2020",4,41.25,38.42848587036133,557.845947265625,53.065486907958984,False
